id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
Xm2Mrdgjf2WUDDBUWWdNTQ,kurimu-chicago-3,KURIMU,https://s3-media2.fl.yelpcdn.com/bphoto/Wpkvyul5MHsN4mT9YaeP3w/o.jpg,False,https://www.yelp.com/biz/kurimu-chicago-3?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,225,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 41.8694063471, 'longitude': -87.6563846}",['delivery'],$$,"{'address1': '1159 W Taylor St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1159 W Taylor St', 'Chicago, IL 60607']}",+13128775227,(312) 877-5227,2862.121554108375
3Pgn3GYIvWajpSlCejZjSQ,taipei-cafe-chicago,Taipei Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/E8OemAlMJb9gXPBsL_CnSw/o.jpg,False,https://www.yelp.com/biz/taipei-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,295,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.84501, 'longitude': -87.6463051}","['pickup', 'delivery']",$$,"{'address1': '2609 S Halsted St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60608', 'country': 'US', 'state': 'IL', 'display_address': ['2609 S Halsted St', 'Chicago, IL 60608']}",+13123741986,(312) 374-1986,5245.870702074741
Z3PS46KI8ycFJJgKlkEnww,living-water-tea-house-chicago,Living Water Tea House,https://s3-media3.fl.yelpcdn.com/bphoto/GH-VShMCSf77WziaVKZ9Ag/o.jpg,False,https://www.yelp.com/biz/living-water-tea-house-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,61,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.86911333, 'longitude': -87.66365833}","['pickup', 'delivery']",$$,"{'address1': '1453 W Taylor St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1453 W Taylor St', 'Chicago, IL 60607']}",+13128466919,(312) 846-6919,2353.567841188007
f8GbO9pV5GTDTfO-ETPp3g,eat-me-milk-me-chicago-6,Eat Me Milk Me,https://s3-media1.fl.yelpcdn.com/bphoto/O01XhzIVkFZsaRee56f08w/o.jpg,False,https://www.yelp.com/biz/eat-me-milk-me-chicago-6?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,114,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",4.0,"{'latitude': 41.883987, 'longitude': -87.654971}",['delivery'],$,"{'address1': '1111 W Randolph St', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1111 W Randolph St', 'Chicago, IL 60607']}",+13122650615,(312) 265-0615,2705.9737043873274
hg7GTftFbQG2Y6jz8u_Olg,b-i-tea-and-dim-sum-chicago,B.I.Tea & Dim Sum,https://s3-media2.fl.yelpcdn.com/bphoto/LF5qLx143ma9ZCZe_Ef6Lw/o.jpg,False,https://www.yelp.com/biz/b-i-tea-and-dim-sum-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,84,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,"{'latitude': 41.8839695, 'longitude': -87.6410747}","['pickup', 'delivery']",$,"{'address1': '131 N Clinton St', 'address2': '', 'address3': 'Chicago French Market', 'city': 'Chicago', 'zip_code': '60661', 'country': 'US', 'state': 'IL', 'display_address': ['131 N Clinton St', 'Chicago French Market', 'Chicago, IL 60661']}",+13129645195,(312) 964-5195,3869.317973218125
FE9KwVQMYIOMvRhiT9TbSw,kurimu-chicago-5,Kurimu,https://s3-media2.fl.yelpcdn.com/bphoto/K0r43sqDrPvlR3lVxXlNRw/o.jpg,False,https://www.yelp.com/biz/kurimu-chicago-5?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,30,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.903637656831535, 'longitude': -87.6688543730577}",[],$$,"{'address1': '1632 W Division St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1632 W Division St', 'Chicago, IL 60622']}",+17736878710,(773) 687-8710,2965.835802531927
qSRqUPqoQmHXHP5X2gNAyQ,pure-tea-chicago,Pure Tea,https://s3-media3.fl.yelpcdn.com/bphoto/jY8r4mXOBYjrTMh9TofPoA/o.jpg,False,https://www.yelp.com/biz/pure-tea-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,28,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 41.85432, 'longitude': -87.6416}",['delivery'],"{'address1': '2105 S Jefferson St', 'address2': 'Unit B', 'address3': '', 'city': 'Chicago', 'zip_code': '60616', 'country': 'US', 'state': 'IL', 'display_address': ['2105 S Jefferson St', 'Unit B', 'Chicago, IL 60616']}",+13124652373,(312) 465-2373,4828.580092476706
s4dkTmKIxrVFn906ZL0mXw,tai-chi-bubble-tea-chicago-7,Tai Chi Bubble Tea,https://s3-media4.fl.yelpcdn.com/bphoto/KTODqtzqswHKDRh0-FBVNQ/o.jpg,False,https://www.yelp.com/biz/tai-chi-bubble-tea-chicago-7?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,26,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'latitude': 41.869593, 'longitude': -87.656536}","['pickup', 'delivery']","{'address1': '1158 W Taylor St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60607', 'country': 'US', 'state': 'IL', 'display_address': ['1158 W Taylor St', 'Chicago, IL 60607']}",+13128775239,(312) 877-5239,2843.161011146739
EVpzvxgXe0vahmUCmBpQKQ,bubble-maki-chicago,Bubble Maki,https://s3-media1.fl.yelpcdn.com/bphoto/Jxm2bP7YJT_ATp1rKUCTkA/o.jpg,False,https://www.yelp.com/biz/bubble-maki-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,13,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",4.0,"{'latitude': 41.90160027209554, 'longitude': -87.6580232782808}",[],"{'address1': None, 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60642', 'country': 'US', 'state': 'IL', 'display_address': ['Chicago, IL 60642']}",+13124488416,(312) 448-8416,3354.160745310941
aWGYz1HiFcWBzEtyofewOA,zenwich-x-elitea-wicker-park-chicago-2,Zenwich X Elitea Wicker Park,https://s3-media1.fl.yelpcdn.com/bphoto/fCAQg75ifT4FTYl2BxtDFA/o.jpg,False,https://www.yelp.com/biz/zenwich-x-elitea-wicker-park-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,1,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.90772, 'longitude': -87.67291}",[],"{'address1': '1415 N Milwaukee Av', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1415 N Milwaukee Av', 'Chicago, IL 60622']}",+17736619453,(773) 661-9453,3223.5409990439957
wGwnYWcFUrYmH-YLPc-vbw,bambu-chicago-2,BAMBU,https://s3-media1.fl.yelpcdn.com/bphoto/_J867dHPoZSGwAYvxEGBLg/o.jpg,False,https://www.yelp.com/biz/bambu-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,198,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 41.97307495952027, 'longitude': -87.66000870203767}","['delivery', 'pickup']",$,"{'address1': '5010 N Broadway', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['5010 N Broadway', 'Chicago, IL 60640']}",+17732937234,(773) 293-7234,1719.0130974722406
-yxF5ACcdNxTSuPHorT2PQ,asian-mix-cafe-chicago,Asian Mix Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/GInLd967m92CDJFCbJ4sKg/o.jpg,False,https://www.yelp.com/biz/asian-mix-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,134,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 41.954368, 'longitude': -87.650088}","['delivery', 'pickup']",$,"{'address1': '3945 N Broadway', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['3945 N Broadway', 'Chicago, IL 60613']}",+17738570989,(773) 857-0989,575.5154573798322
BhWMQTZGCKCXEMFEht7trw,top-tao-tea-chicago,Top Tao Tea,https://s3-media3.fl.yelpcdn.com/bphoto/Lzu2Bui82N0z0EHFBmluLA/o.jpg,False,https://www.yelp.com/biz/top-tao-tea-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,67,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",4.0,"{'latitude': 41.9728491, 'longitude': -87.659955}","['delivery', 'pickup']",$$,"{'address1': '5002 N Broadway', 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['5002 N Broadway', 'Chicago, IL 60640']}",+17739440209,(773) 944-0209,1693.5757193522963
6N7B7gdAZSQZVcBPTgQTfQ,kung-fu-tea-chicago-5,Kung Fu Tea,https://s3-media4.fl.yelpcdn.com/bphoto/gdxJ0zBvf62BZbC-nyquYA/o.jpg,False,https://www.yelp.com/biz/kung-fu-tea-chicago-5?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,128,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",3.5,"{'latitude': 41.972313, 'longitude': -87.659397}","['delivery', 'pickup']",$,"{'address1': '4925 N Broadway', 'address2': 'Ste D', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['4925 N Broadway', 'Ste D', 'Chicago, IL 60640']}",+17736543024,(773) 654-3024,1624.7535884439176
XLpFlZPYIT-vONG9f2Pihg,lotus-seed-chicago,Lotus Seed,https://s3-media1.fl.yelpcdn.com/bphoto/6qOhMYpkFmB80gIgfxe9RA/o.jpg,False,https://www.yelp.com/biz/lotus-seed-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,33,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.97483, 'longitude': -87.66018}","['delivery', 'pickup']","{'address1': '5100 N Broadway', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['5100 N Broadway', 'Chicago, IL 60640']}",+17735649529,(773) 564-9529,1911.4543812046975
VwvcLIUZYckf4otG_4xk4w,uni-uni-uptown-chicago-chicago,Uni Uni Uptown - Chicago,https://s3-media3.fl.yelpcdn.com/bphoto/VSiM3gcyT1slBfRa7RtScQ/o.jpg,False,https://www.yelp.com/biz/uni-uni-uptown-chicago-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,28,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 41.97348, 'longitude': -87.65902}","['delivery', 'pickup']","{'address1': '1130 W Argyle St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['1130 W Argyle St', 'Chicago, IL 60640']}",+17738783333,(773) 878-3333,1749.8770663880075
vyKySSXkkp23lNAwMTo4Eg,hello-jasmine-lincoln-park-chicago,Hello Jasmine - Lincoln Park,https://s3-media2.fl.yelpcdn.com/bphoto/4ZlHq0hlgYSncPpdCVIgsw/o.jpg,False,https://www.yelp.com/biz/hello-jasmine-lincoln-park-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,86,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"{'latitude': 41.921567, 'longitude': -87.653054}","['pickup', 'delivery']",$,"{'address1': '953 W Webster Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['953 W Webster Ave', 'Chicago, IL 60614']}",+17736879524,(773) 687-9524,227.78989754448403
i3ODNsExVbjkiHRW9X6dcg,taiyaki-chicago-chicago-2,Taiyaki Chicago,https://s3-media2.fl.yelpcdn.com/bphoto/-N3Sg-wbuNu-hfzKJVmGRQ/o.jpg,False,https://www.yelp.com/biz/taiyaki-chicago-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,133,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 41.92733, 'longitude': -87.64201}","['pickup', 'delivery']","{'address1': '2468 N Clark St', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['2468 N Clark St', 'Chicago, IL 60614']}",+17733601785,(773) 360-1785,943.5785894176174
pmj-MTvnPJdTOe7la1Q-vQ,freezing-point-chicago-5,Freezing Point,https://s3-media1.fl.yelpcdn.com/bphoto/2Wg4PpxnvkeTFqdpYbOrqQ/o.jpg,False,https://www.yelp.com/biz/freezing-point-chicago-5?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,84,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.5,"{'latitude': 41.938668513626, 'longitude': -87.6684396483348}","['pickup', 'delivery']",$,"{'address1': '3127 N Ashland Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3127 N Ashland Ave', 'Chicago, IL 60657']}",+17733608349,(773) 360-8349,2168.3227321368345
26fp5NRrNERDEjEyyaJOCA,poke-burrito-chicago,Poke Burrito,https://s3-media1.fl.yelpcdn.com/bphoto/Qsb-brTsFaC3pF_ipkLsbQ/o.jpg,False,https://www.yelp.com/biz/poke-burrito-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,122,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.5,"{'latitude': 41.959774, 'longitude': -87.682362}","['pickup', 'delivery']",$$,"{'address1': '4301 N Lincoln Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['4301 N Lincoln Ave', 'Chicago, IL 60618']}",+18479043600,(847) 904-3600,4753.392697087556
ATlXGZTMhSheo_9zB3hfbQ,teamo-boba-bar-chicago-4,Te'amo Boba Bar,https://s3-media2.fl.yelpcdn.com/bphoto/hFNx3rnOjGzlwEwpmX3HJg/o.jpg,False,https://www.yelp.com/biz/teamo-boba-bar-chicago-4?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,155,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 41.891528, 'longitude': -87.624885}","['pickup', 'delivery']",$$,"{'address1': '520 N Michigan Ave', 'address2': 'Ste 421', 'address3': '', 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['520 N Michigan Ave', 'Ste 421', 'Chicago, IL 60611']}",+13127779125,(312) 777-9125,4201.993125692016
K1t4oyi6KR4waPl75k1BWA,ten-cafe-chicago,Ten Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/eXLVQIt4Dgglb90bkrpLng/o.jpg,False,https://www.yelp.com/biz/ten-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,54,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.5,"{'latitude': 41.941223, 'longitude': -87.688748}","['pickup', 'delivery']","{'address1': '3308 N Western Ave', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['3308 N Western Ave', 'Chicago, IL 60618']}",+17737998860,(773) 799-8860,3624.171465799554
-yxF5ACcdNxTSuPHorT2PQ,asian-mix-cafe-chicago,Asian Mix Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/GInLd967m92CDJFCbJ4sKg/o.jpg,False,https://www.yelp.com/biz/asian-mix-cafe-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,134,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 41.954368, 'longitude': -87.650088}","['pickup', 'delivery']",$,"{'address1': '3945 N Broadway', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60613', 'country': 'US', 'state': 'IL', 'display_address': ['3945 N Broadway', 'Chicago, IL 60613']}",+17738570989,(773) 857-0989,3439.28359811398
BXsqsQn5_zCF5eYgHJkrWA,tea-ninja-chicago-4,Tea Ninja,https://s3-media4.fl.yelpcdn.com/bphoto/ztkXykn1yssPzdVXWRA-uw/o.jpg,False,https://www.yelp.com/biz/tea-ninja-chicago-4?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,63,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.5,"{'latitude': 41.93878, 'longitude': -87.64419}","['pickup', 'delivery']",$,"{'address1': '3139 N Broadway', 'address2': None, 'address3': '', 'city': 'Chicago', 'zip_code': '60657', 'country': 'US', 'state': 'IL', 'display_address': ['3139 N Broadway', 'Chicago, IL 60657']}",+17733608991,(773) 360-8991,1826.6449580402284
FE9KwVQMYIOMvRhiT9TbSw,kurimu-chicago-5,Kurimu,https://s3-media2.fl.yelpcdn.com/bphoto/K0r43sqDrPvlR3lVxXlNRw/o.jpg,False,https://www.yelp.com/biz/kurimu-chicago-5?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,30,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'latitude': 41.903637656831535, 'longitude': -87.6688543730577}",[],$$,"{'address1': '1632 W Division St', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60622', 'country': 'US', 'state': 'IL', 'display_address': ['1632 W Division St', 'Chicago, IL 60622']}",+17736878710,(773) 687-8710,2608.642167319031
EVpzvxgXe0vahmUCmBpQKQ,bubble-maki-chicago,Bubble Maki,https://s3-media1.fl.yelpcdn.com/bphoto/Jxm2bP7YJT_ATp1rKUCTkA/o.jpg,False,https://www.yelp.com/biz/bubble-maki-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,13,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]",4.0,"{'latitude': 41.90160027209554, 'longitude': -87.6580232782808}",[],"{'address1': None, 'address2': None, 'address3': None, 'city': 'Chicago', 'zip_code': '60642', 'country': 'US', 'state': 'IL', 'display_address': ['Chicago, IL 60642']}",+13124488416,(312) 448-8416,2482.199385970148
O7M3HsywibrP0_6tJtesyQ,snow-dragon-shavery-chicago-2,Snow Dragon Shavery,https://s3-media1.fl.yelpcdn.com/bphoto/Y-xHpfufiraehs6KgVXCHw/o.jpg,False,https://www.yelp.com/biz/snow-dragon-shavery-chicago-2?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,65,"[{'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.0,"{'latitude': 41.8919826, 'longitude': -87.6091808}",[],$$,"{'address1': '700 E Grand Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60611', 'country': 'US', 'state': 'IL', 'display_address': ['700 E Grand Ave', 'Chicago, IL 60611']}",+13122919046,(312) 291-9046,5298.716360693735
R9jRdYgRsS1oDQdP-DICxA,panda-express-chicago-26,Panda Express,https://s3-media1.fl.yelpcdn.com/bphoto/3XQBVYUmKSOixZt4Vd-woA/o.jpg,False,https://www.yelp.com/biz/panda-express-chicago-26?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,40,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",3.0,"{'latitude': 41.8856035299199, 'longitude': -87.626606784761}","['pickup', 'delivery']",$,"{'address1': '180 N. Wabash  Suite 184', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60601', 'country': 'US', 'state': 'IL', 'display_address': ['180 N. Wabash  Suite 184', 'Chicago, IL 60601']}",+13124191543,(312) 419-1543,4706.52743713931
p29dpPkpzfX3OtIj09_lbA,tsaocaa-lincoln-park-chicago,Tsaocaa Lincoln Park,https://s3-media2.fl.yelpcdn.com/bphoto/BtoE2VzCHA9MXJsJTyAcuQ/o.jpg,False,https://www.yelp.com/biz/tsaocaa-lincoln-park-chicago?adjust_creative=RLuKW7YaIzixmdmfMytong&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=RLuKW7YaIzixmdmfMytong,1,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}]",5.0,"{'latitude': 41.9249755011305, 'longitude': -87.66164929988786}","['pickup', 'delivery']","{'address1': '1337 W Fullerton Ave', 'address2': '', 'address3': None, 'city': 'Chicago', 'zip_code': '60614', 'country': 'US', 'state': 'IL', 'display_address': ['1337 W Fullerton Ave', 'Chicago, IL 60614']}",+13128882947,(312) 888-2947,814.3779459573041
